URL,Etiology,Symptoms
https://www.orthobullets.com/shoulder-and-elbow/3042/calcific-tendonitis,"Pathophysiology
unknown etiology
pathoanatomy
three stages of calcification
precalcific
fibrocartilaginous metaplasia of the tendon
clinically this stage is pain-free
calcific
subdivided into three phases
formative phase
characterized by cell-mediated calcific deposits
+/- pain
resting phase
lacks inflammation or vascular infiltration
+/- pain
resorptive phase
characterized by a phagocytic resorption and vascular infiltration
clinically this phase is
most
painful
postcalcific
cellular biochemistry
calcium hydroxyapatite
crystals are deposited
key molecular pathways involved
osteopontin
cathepsin K
transglutaminase 2","atraumatic pain
(most severe in resorptive phase)
catching, crepitus
mechanical block"
https://www.orthobullets.com/pediatrics/4090/larsens-syndrome,"Genetics
autosomal dominant (AD) and recessive (AR) inheritance patterns
AD linked to a mutation of the gene encoding
filamin B
AR linked to
carbohydrate sulfotransferase 3
deficiency
Associated conditions
orthopaedic manisfestations
hand deformities
dislocations
hips
knees (usually bilateral)
shoulders
elbows (radial head)
scoliosis
clubfeet
cervical kyphosis
may present with extremity weakness secondary to myelopathy
caused by hypoplasia of the cervical vertebrae",patients have normal intelligence
https://www.orthobullets.com/hand/6046/ulnar-variance,"Pathophysiology
congenital
Madelung deformity (positive UV)
reverse Madelung deformity (negative UV)
trauma/mechanical
distal radius/ulnar fracture with shortening
growth arrest (previous Salter-Harris fracture)
DRUJ injuries (Galeazzi and Essex-Lopresti)
iatrogenic
joint leveling procedures (radial or ulnar shortening/lengthening)
radial head resection (positive UV)
Associated conditions
positive ulnar variance
ulnar abutment syndrome
SLD
TFCC tears
arthrosis
ulnar head
lunate
triquetrum
lunotriquetral ligament tears
negative ulnar variance
Kienbock's disease
ulnar impingement syndrome
ulna impinges on the radius proximal to the sigmoid notch",
https://www.orthobullets.com/pediatrics/4078/polydactyly-of-foot,"Pathophysiology
failure of differentiation in the apical ectodermal ridge during first trimester of pregnancy
Genetics
usually transmitted as autosomal dominant (positive family history)
Associated conditions
orthopaedics manifestations
may involve extra phalanges or even duplicated rays",
https://www.orthobullets.com/basic-science/9017/articular-cartilage,,
https://www.orthobullets.com/pathology/8035/unicameral-bone-cyst,"Pathophysiology
reactive bone lesion that arises in the
metaphysis adjacent to physis
and progresses toward the diaphysis with bone growth
forms due to venous stasis in cancellous bone leading to bone resorption
increased pressure and inflammatory proteins within cyst fluid
increased levels of lysosomal enzymes versus serum levels
resolution of the cyst typically occurs after losing connection with the physis
Genetics
no known genetic associations","most asymptomatic (~80%) unless fracture occurs (usually with minor trauma)
presents with localized pain from a pathologic fracture in ~50-75% of cases
most common cause of pathologic fracture in children
swelling"
https://www.orthobullets.com/pediatrics/4006/distal-humerus-physeal-separation--pediatric,"Mechanism
vaginal delivery (birth fracture)
from force of labor or obstetric maneuvers
shoulder dystocia and traumatic delivery are at higher risk
cesarean section
from excessive traction
nonaccidental trauma
rotational force / twisting
fall on outstretched hand with elbow extended
Pathoanatomy
physis is biomechanically the weakest location in distal humerus
it is also referred to as a
transphyseal distal humerus fracture
Associated conditions
abuse or
battered child syndrome (up to 50%)",
https://www.orthobullets.com/spine/2036/discogenic-back-pain,"Mechanism
disc characteristics modified by bone morphogenic proteins","axial low back pain without radicular symptoms
pain exacerbated by
bending
sitting
axial loading"
https://www.orthobullets.com/foot-and-ankle/7047/diabetic-charcot-neuropathy,"Mechanism and pathophysiology
theories
neurotraumatic
insensate joints subjected to
repetitive microtrauma
body unable to adopt protective mechanisms to compensate for microtrauma due to abnormal sensation
neurovascular
autonomic dysfunction
increases blood flow
through AV shunting
leads to bone resorption and weakening
molecular biology
inflammatory cytokines may cause destruction
IL-1 and TNF-alpha lead to increased production of
transcription factor-kB
RANK/RANKL/OPG triad pathway
Associated conditions
orthopaedic manifestations
foot ulcerations","swollen foot and ankle
pain in 50%, painless in 50%
loss of function"
https://www.orthobullets.com/foot-and-ankle/7026/foot-puncture-wounds,"Pathophysiology
mechanism of injury
usually stepping on a nail or stick through a sock/sole of foot
microbiology
most common cause of soft tissue infection is Staph aureus
most common cause of osteomyelitis is pseudomonas",
https://www.orthobullets.com/hand/6079/polydactyly-of-hand,"Forms
preaxial polydactlyly
thumb duplication
postaxial polydactlyly
small finger duplication
central polydactlyly",
https://www.orthobullets.com/recon/12115/tha-leg-length-discrepancy,"Mechanism
contracture leads to pelvic obliquity
ABDuction contracture causes involved hemipelvis to be lower, creating apparent LONG leg
ADDuction contracture causes involved hemipelvis to be higher, creating apparent SHORT leg
weakness
weak abductors may provide the sensation of a long leg in the absence of true LLD
usually resolve within 3-6 months post-operatively
Prevention
pre-operative planning reduces incidence of post-operative discrepancies",patient may feel perceived LLD  despite anatomic equality
https://www.orthobullets.com/spine/2039/degenerative-spondylolisthesis,"Pathoanatomy
forward subluxation (intersegmental instability) of vertebral body is allowed by
facet joint degeneration
facet joint sagittal orientation
intervertebral disc degeneration
ligamentous laxity
(possibly from hormonal changes)
degenerative cascade involves
disc degeneration leads to facet capsule degeneration and instability
microinstability which leads to further degeneration and eventual macroinstability and anterolithesis
instability is worsening with sagittally oriented facets (congenital) that allow forward subluxation
neurologic symptoms caused by
central and lateral recess stenosis
a degenerative slip at L4/5 will affect the
descending
L5 nerve root in the lateral recess
caused by slippage, hypertrophy of ligamentum flavum, and encroachment into the spinal canal of osteophytes from facet arthrosis
foraminal stenosis
a degenerative slip at L4/5 will affect the
L4 nerve root
as it is compressed in the foramen
vertical foraminal stenosis (loss of height of foramen) caused by
loss of disk height
osteophytes from posterolateral corner of vertebral body pushing the nerve root up against the inferior surface of the pedicle
anteroposterior foraminal stenosis (loss of anterior to posterior area) caused by
degenerative changes of the superior articular facet and posterior vertebral body","mechanical/ back pain
most common presenting symptom
usually relieved with rest and sitting
neurogenic claudication & leg pain
second most common symptoms
defined as buttock and leg pain/discomfort caused by upright walking
relieved by sitting
not relieved by standing in one place (as is vascular claudication)
may be unilateral or bilateral
same symptoms found with spinal stenosis
cauda equina syndrome (very rare)"
https://www.orthobullets.com/basic-science/9024/inheritance-patterns-of-orthopaedic-syndromes,,
https://www.orthobullets.com/basic-science/9032/osteopenia-and-osteoporosis,"Pathophysiology
quantitative
(not qualitative) disorder of bone mineralization
factors
failure to build peak bone mass as a young adult
bone loss in later life
decreased loading stress (e.g non-weight-bearing after fracture)
Genetics
Polymorphisms in the genes for the calcitonin receptor, estrogen receptor-1, type I collagen alpha-1 chain, or the vitamin D receptor have been shown to be associated with osteoporosis
Associated conditions
fragility fractures
direct relationship between degree of bone loss and fractures
kyphotic deformity
can arise from vertebral body fractures
pelvic ring insufficiency
fractures most often treated with bed rest and analgesia
total hip arthroplasty with
constrained components
are a risk factor for fragility fractures
Associated with 20% increase in mortality
men have higher mortality rates following hip fractures than women
Associated with increased morbidity
reduced quality of life
only one-third of patients with hip fractures return to their previous level of function
History of 1 hip fracture results in up to 10 fold increased risk of 2nd hip fracture",
https://www.orthobullets.com/pathology/8003/chemotherapy,,
https://www.orthobullets.com/spine/2034/low-back-pain--introduction,"Mechanism
muscle strain
most common cause of low back pain
most common degenerative disorders
lumbar spinal stenosis
lumbar disc herniation
discogenic back pain
Risk factors
obesity, smoking, gender
lifting, vibration, prolonged sitting
job dissatisfaction
Red flags
infection (IV drug user, h/o of fever and chills)
tumor (h/o or cancer)
trauma (h/o car accident or fall)
cauda equina syndrome (bowel/bladder changes)
Outcomes
90% of low back pain resolves within one year","axial pain
musculogenic
most common cause of back pain
associated with activity
characterized by stiffness and difficulty bending
discogenic pain
controversial
confirmed by discogram
mechanical pain
caused by
facet degeneration
micro and macro instability
worse with activity such as lifting objects and prolonged standing
sacroiliac symptoms
pain originating from sacroiliac joint
peripheral / neurogenic
radicular pain
unilateral leg pain
usually dermatomal
referred pain
buttocks
posterior thighs
inguinal region (think L5-S1)
neurogenic claudication
pain in buttock and legs that is worse with prolonged standing
fairly specific for spinal stenosis
myelopathy
clumsiness in hands
gait instability
due to injury of spinal cord (~ L1 or above)
conus medullaris syndrome
cauda equina syndrome
bilateral leg pain
LE weakness
saddle anesthesia
bowel/bladder symptoms
spinal cord injury
incomplete
complete"
https://www.orthobullets.com/recon/5021/tka-revision,"Most common causes of failure
infection
should always be ruled out prior to any revision
considered the most common reason for revision TKA overall based on national database epidemiology studies
when categorized further, infection is the most common cause of early (<2 years from primary) failure
aseptic component loosening
aseptic loosening is the second most common reason for revision TKA overall based on national database epidemiology studies
when categorized further, aseptic loosening is the most common cause of late (>2 years from primary) failure
tibial loosening more common than femoral
femoral loosening more difficult to detect due to obscured view of posterior femoral condyles where lesions typically occur
oblique radiographs may help identify
detected on
serial radiographs
osteolytic wear
most common in uncemented technique
motion between modular tibial insert and metal tray
(backside wear)
newer studies show decreased aseptic revision with modern cementless TKA components in morbidly obese patients
ligament/flexion instability (~8%)
MCL/LCL incompetence can to lead to laxity
flexion instability
PCL attenuation (in CR knees)
unbalanced flexion gap
excessive posterior slope
undersized femoral component
femoral component placed in excessive extension
periprosthetic fracture (~5%)
most commonly supracondylar femur region
need for revision due to combination of excessive comminution/bone loss with loose component
arthrofibrosis (~5%)
patellofemoral maltracking
most commonly caused by
component malpositioning
abnormal joint line problems
patellar clunk
fibrotic scar tissue that 'clunks' as the knee moves from flexion into extension and patella jumps the femoral notch
arthroscopic treatment to remove fibrotic tissue
metal hypersensitivity","temporal course is crucial:
pain
persistent since index procedure or new onset pain (may indicate potential acute vs. chronic infection)
pain with weight bearing indicates likely mechanical etiology
stiffness
instability
environment of instability (i.e. stairs, level ground, rising from chair)"
https://www.orthobullets.com/basic-science/9002/bone-cells,,
https://www.orthobullets.com/pathology/8021/chondroblastoma,"Pathophysiology
bengin proliferation of immature cartilage cells (chondroblasts) that are locally destructive
thought to arise from cartilaginous epiphyseal plate, but histogenesis is controversial
chondroblasts produce areas of chondroid matrix, but
hyaline cartilage is rarely produced
Recurrent chondroblastomas can show cellular atypia, but this is usually not equivalent to malignant transformation
Genetics
no principally defining mutations
mutations in histone H3.3 are described
abnormalities on chromosomes 5 and 8 are common
Associated conditions
pulmonary metastasis
<1% develop ""benign"" pulmonary metastasis
similar to giant cell tumor in this regard
treatment may be observation or surgical resection
secondary Aneurysmal Bone Cyst (ABC)
up to 1/3 of chondroblastomas have areas of secondary ABC","pain
progressive pain
at tumor site
joint stiffness
limp"
https://www.orthobullets.com/knee-and-sports/3096/snapping-hip-coxa-saltans,"Mechanism
3 types of snapping hip exist with different causes
external snapping hip
most common form
caused by iliotibial tract sliding over greater trochanter
internal snapping hip
caused by iliopsoas tendon sliding over
femoral head
prominent iliopectineal ridge
exostoses of lesser trochanter
iliopsoas bursa
intra-articular snapping hip
caused by
loose bodies in the hip
may be seen with synovial chondromatosis
labral tears","snapping sensation
in and around hip joint
may be
painful or painless
patient often able to reproduce snapping
aggravated by activity
clicking or locking sensation
more indicative of
intra-articular pathology"
https://www.orthobullets.com/trauma/1037/femoral-neck-fractures,"Pathophysiology
healing potential
femoral neck is intracapsular, bathed in synovial fluid
lacks periosteal layer
callus formation limited, which affects healing
Mechanism
high energy in young patients
low energy falls in older patients
Associated injuries
femoral shaft fractures
6-9% associated with femoral neck fractures
treat femoral neck first followed by shaft","impacted and stress fractures
slight pain in the groin or pain referred along the medial side of the thigh and knee
displaced fractures
pain in the entire hip region"
https://www.orthobullets.com/basic-science/9058/bisphosphonates,,
https://www.orthobullets.com/pediatrics/4020/distal-femoral-physeal-fractures--pediatric,,"pain with inability to bend knee
unable to bear weight"
https://www.orthobullets.com/shoulder-and-elbow/3043/rotator-cuff-tears,"Pathophysiology
mechanisms of tear includes
chronic degenerative tear (
intrinsic degeneration is the primary etiology)
usually seen in older patients
usually involves the SIT (supraspinatus, infraspinatus, teres minor) muscles but may extend anteriorly to involve the superior margin of subscapularis tendon in larger tears
chronic impingement
typically starts on the bursal surface or within the tendon
acute avulsion injuries
acute subscapularis tears seen in younger patients following a fall
acute SIT (supraspinatus, infraspinatus, teres minor) tears seen in patients > 40 yrs with a shoulder dislocation
full thickness rotator cuff tears need to be repaired in throwing athletes
iatrogenic injuries
due to failure of surgical repair
often seen in repair failure of the subscapularis tendon following open anterior shoulder surgery.
Impingement and rotator cuff disease are a continuum of disease including
subacromial impingement
subcoracoid impingement
calcific tendonitis
rotator cuff tears
(this topic)
rotator cuff arthropathy
Associated conditions
AC joint pathology
proximal biceps subluxation
proximal biceps tendonitis
internal impingement
seen in overhead throwing athletes
associated with partial thickness rotator cuff tears
deceleration phase of throwing leads to tensile forces and potential for rotator cuff tears","pain
typically insidious onset of pain exacerbated by
overhead activities
pain located in deltoid region
night pain,
which is a
poor indicator for nonoperative management
can have acute pain and weakness with an traumatic tear
weakness
loss of active ROM with greater or intact passive ROM"
https://www.orthobullets.com/trauma/1019/radial-head-fractures,"Pathophysiology
mechanism of injury
fall on an outstretched hand
elbow in extension
and
forearm in pronation
leads to most force transmitted from wrist to radial head
higher energy trauma may result in associated injuries
Associated conditions
incidence
30% have associated soft tissue or skeletal injuries
types
ligamentous/ interosseous injuries
lateral collateral ligament (LCL) injury
most common (up to 80% on MRI)
medial collateral ligament (MCL) injury
Essex-Lopresti injury
radial head fracture
distal radioulnar joint (DRUJ) injury
interosseus membrane injury
elbow fractures & dislocations
coronoid fracture
olecranon fracture
Monteggia fracture/dislocation
terrible triad
posterolateral elbow dislocation
radial head fracture
coronoid fracture
carpal fractures
scaphoid fracture","common symptoms
pain
pain and tenderness along lateral aspect of elbow
ipsilateral wrist, forearm, and shoulder pain with associated injuries
limited elbow or forearm motion
particularly supination/pronation"
https://www.orthobullets.com/shoulder-and-elbow/3047/acromioclavicular-joint-injury,"Pathophysiology
mechanism
direct blow to the shoulder
often sustained while falling onto the shoulder","pain
usually over AC joint
can also be referred to the trapezius"
https://www.orthobullets.com/spine/2065/cauda-equina-syndrome,,"common
back pain
(most common)
may be initial presenting symptom alone
unilateral or bilateral leg pain
(2nd most common)
saddle anesthesia
while less common, more specific for CES, and if present should initiate surgery emergency protocol.
bladder dysfunction
disruption of bladder contraction and sensation leads to
urinary retention
and eventually to
overflow incontinence
important to
document presence of bladder dysfunction
prior to surgery
unilateral or bilateral sensory changes in legs
unilateral or bilateral motor weakness in legs
rare
sexual dysfunction (impotence in men)
bowel dysfunction"
https://www.orthobullets.com/shoulder-and-elbow/3087/elbow-stiffness-and-contractures,"Pathophysiology
causes of elbow stiffness and contractures include
osteoarthritis
trauma
(fractures)
surgery
cerebral palsy
traumatic brain injury
burns
prolonged immobilization
congenital conditions
arthrogryposis
congenital radial head dislocation
pathoanatomy
intrinsic causes
joint incongruity
synovitis
loose bodies
intra-articular fractures
malunions
osteochondritis dissecans
post-traumatic arthritis
coronoid osteophytes
olecranon tip osteophytes
radiocapitellar joint space narrowing
extrinsic causes
formation of eschar following a burn
heterotopic ossification
adhesions/contraction of the capsule
ligament contractures
scarring of
posterior oblique portion of medial ulnar collateral ligament
mixed (intrinsic + extrinsic)
late effects of intrinsic conditions can lead to extrinsic stiffness","pain
pain in mid-arc of motion may indicate intra-articular pathology
extrinsic soft tissue contractures typically painful at the extremes of flexion and extension where bone impingement and soft tissue stretching may occur
decreased motion
often
l
imits activities of daily living"
https://www.orthobullets.com/recon/5032/hip-resurfacing,,
https://www.orthobullets.com/recon/5019/tka-prosthesis-design,,
https://www.orthobullets.com/pathology/8038/fibrous-dysplasia,"Pathophysiology
failure of primitive
        bone to remodel to mature lamellar bone and reorganize
results in an isolated
        area of immature trabecular bone in dysplastic fibrous tissue that does
        not mineralize normally or remodel
in response to mechanical stress
due to GNAS mutation
lesions typically are
        active and expand during childhood before becoming inactive upon
        skeletal maturity
monostotic lesions
         grow in proportion to skeletal growth
polyostotic lesions
         grow in proportion to the extent of disease severity
Genetics
inheritance pattern
spontaneous missense mutation
results in somatic mosaicism
no risk of vertical transmission
the time of mutation is associated with the extent and severity of the disease
associated with an activating
GNAS missense mutation
Gs
?-
protein (chromosome 20q13) activating
mutation causes upregulation of WNT/B-catenin pathway
increased WNT/B-catenin proteins
inhibits maturation/differentiation of osteoprogenitor cells
upregulation of NF-kB and IL-6 from mutated osteoclastic
         cells increases bone resorption and production of disorganized collagenous
         matrix
increases FGF-23 leading to renal phosphate
          wasting, hypophosphatemia, and osteomalacia
this leads to bone marrow stromal cells with impaired ability
         to terminally differentiate into mature osteoblasts and hematopoietic
         supporting stroma
Associated conditions
orthopedic manifestations
McCune Albright syndrome
condition defined by the presence of:
café-
au-lait
lesions
jagged and irregularly bordered macules found most commonly on the trunk/back
""coast of Maine"" pattern
typically respect and do not cross the midline
endocrine abnormalities
precocious puberty
most common presenting symptom in females
85% of females with McCune Albright Syndrome
recurrent ovarian cysts
autonomous testosterone production
excess growth hormone
thyroid abnormalities
66% of patients with McCune Albright Syndrome
neonatal hypercortisolism
polyostotic fibrous dysplasia
obtain
spine radiographs
to look for scoliosis
60%
will have spinal involvement, most commonly in the posterior elements
Mazabraud syndrome
polyostotic fibrous dysplasia
soft-tissue intramuscular myxomas
Jaffe-Lichenstein syndrome
polyostotic
fibrous dysplasia
café-au-lait lesions
distinguished from McCune Albright syndrome by lack of endocrinopathies
Osteofibrous dysplasia
rare form that primarily affects the tibia and is confined to the cortices
non-orthopedic manifestations
severe
cranial deformities leading to cosmetic deformities, blindness, hearing loss,
and airway obstruction","usually asymptomatic and discovered as an incidental finding
may have swelling or deformity
primarily
        in setting of pathologic fracture
localized pain
more common in lesions
        in high-stress areas
female patients can have increased pain during pregnancy and their menstrual cycle due to estrogen receptors within the fibrous dysplasia"
https://www.orthobullets.com/pediatrics/4009/lateral-condyle-fracture--pediatric,"Pathophysiology
mechanism of injury
pull-off theory
avulsion fracture of the lateral condyle that results from the pull of the common extensor musculature
push-off theory
fall onto an outstretched hand causes impaction of the radial head into the lateral condyle causing fracture
pathoanatomy
fractures originate proximally at the posterior aspect of the distal humerus metaphysis and extend distally and anteriorly across the physis and epiphysis into the elbow joint
fracture may extend medially into the trochlear groove, making the elbow unstable and prone to dislocation
posteromedial elbow dislocation
result of FOOSH with slight elbow flexion and adduction force
rare concomitant injury pattern","location
lateral elbow pain and swelling
severity
may be subtle if fracture is minimally displaced"
https://www.orthobullets.com/trauma/1035/hip-dislocation,"Pathophysiology
mechanism is usually young patients with high energy trauma
Pathoanatomy
Hip joint inherently stable due to
bony anatomy
soft tissue constraints including
labrum
capsule
ligamentum teres","acute pain, inability to bear weight, deformity"
https://www.orthobullets.com/pediatrics/4097/diastrophic-dysplasia,"Genetics
autosomal recessive
mutation in
DTDST gene
(SLC26A2) on chromosome 5
encodes for
sulfate transporter protein
mutation is present in 1 in 70 Finnish citizens
leads to undersulfation of cartilage proteoglycan",
https://www.orthobullets.com/foot-and-ankle/7030/lisfranc-injury,,"severe midfoot pain
inability to bear weight"
https://www.orthobullets.com/hand/6086/ganglion-cysts,"Mechanism
trauma
mucoid degeneration
synovial herniation
Pathophysiology
filled with fluid from tendon sheath or joint
no true epithelial lining
Associated conditions
median or ulnar nerve compression
may be caused by volar ganglion
hand ischemia due to vascular occlusion
may be caused by volar ganglion","usually asymptomatic
may cause issues with cosmesis"
https://www.orthobullets.com/foot-and-ankle/7033/tarsal-navicular-fractures,"Navicular fractures can be
traumatic
navicular avulsion fractures
mechanism is plantarflexion or eversion/inversion
can involve talonavicular or naviculocuneiform ligaments
navicular tuberosity fractures
mechanism is eversion with simultaneous contraction of PTT
may represent an acute widening/diastasis of an accessory navicular
navicular body fractures
mechanism is axial loading
stress fracture
mechanism of injury is usually due to chronic overuse
often seen in athletes running on hard surfaces
also common in baseball players
considered a high risk injury due to
risk of AVN
most common complications include delayed union and non-union
Spontaneous navicular AVN (Mueller-Weiss syndrome)
Spontaenous navicular AVN is a rare disease that and can be seen in middle aged adults with chronic midfoot pain",vague midfoot pain and swelling
https://www.orthobullets.com/trauma/1003/gustilo-classification,,
https://www.orthobullets.com/shoulder-and-elbow/3078/elbow-anatomy-and-biomechanics,,
https://www.orthobullets.com/trauma/1060/domestic-and-elder-abuse,"associated injuries
long bone fractures
rib fractures
bruises caused from abuse are
commonly over 5cm in size
located on the face, neck or back",
https://www.orthobullets.com/pediatrics/4022/tibial-eminence-fracture,"Pathophysiology
traumatic mechanism
rapid deceleration or hyperextension/rotation of the knee, as in sports
same mechanism that would cause
ACL tear in adult
fall from bike or motorcycle (typically resulting in hyperextension)
Associated conditions
occur in
40% of eminence fractures
meniscal injury
collateral ligament injury
capsular damage
osteochondral fracture","severe swelling and pain in the knee
inability to bear weight"
https://www.orthobullets.com/pediatrics/4057/posteromedial-tibial-bowing,"Genetics
no known genetic association
Associated conditions
calcaneovalgus foot
posteromedial bowing is often confused with calcaneovalgus foot, another condition caused by intrauterine positioning
the two conditions may occur together or independently of each other",presents at birth
https://www.orthobullets.com/pathology/8062/extra-abdominal-desmoid-tumor,"Genetics
patient's with
familial adenomatous polyposis
(FAP) have increased risk for development of desmoid tumors
15% of tumors have adenomatous polyposis coli (APC) gene mutation (gene controls beta catenin)
elevated levels of
beta catenin
in all tumors
trisomy in
chromosome 8 or 20
Associated conditions
Dupuytren contractures
Ledderhose disease
familial adenomatous polyposis (FAP)
Gardner syndrome","Presentation
usually an enlarging mass
nerve compression
numbness, tingling, motor weakness, stabbing pain
Physical exam
has a distinctive ""rock hard"" feel on palpation
because tumor is fixed to surrounding tissues
poorly circumscribed
may be painful and limit motion around joint"
https://www.orthobullets.com/foot-and-ankle/7054/foot-muscle-forces-and-deformities,,
https://www.orthobullets.com/spine/2061/scheuermanns-kyphosis,"Pathoanatomy
exact pathophysiology is unknown but several theories
osteonecrosis of anterior apophyseal ring
herniation of disc material leading to loss of anterior disc height
relative osteoporosis leading to compression deformity
altered biomechanics leading to anterior wedging and subsequent growth arrest
most widely accepted theory suggests that the kyphosis and vertebral wedging are caused by a developmental error in collagen aggregation which results in an abnormal end plate
Genetics
autosomal dominant
inheritance pattern now accepted
Associated conditions
orthopaedic manifestations
Lumbar hyperlordosis
spondylolysis in lumbar region (33%)
scoliosis (33%)
dural cysts
compensatory tightness of anterior shoulder, hamstrings, and iliopsoas muscle
non-orthopaedic manifestations
pulmonary issues in curves exceeding 100 degrees","may complain of thoracic or lumbar pain
cosmetic concerns"
https://www.orthobullets.com/pathology/8080/intramuscular-myxomas,"Mechanism
likely develop from premature mesenchymal stem cells which differentiate into benign fibroblasts which loose their capacity to secrete collagen
Associated conditions
Mazabraud's syndrome
a syndrome characterized by multiple intramuscular myxomas associated with monostotic or polyostotic fibrous dysplasia
myxoid liposarcomas
important to differentiate from a myxoid liposarcomas, which occurs in an intermuscular location","slowly growing mass
may or may not be painful
pain in soft tissue sarcomas is often based on compression of surrounding tissues like vessels or nerves"
https://www.orthobullets.com/recon/5001/wear-and-osteolysis-basic-science,,
https://www.orthobullets.com/trauma/1013/scapula-fractures,"Pathophysiology
mechanism of injury
high-energy trauma (80-90%)
motor vehicle collisions
account for >70% of scapula fractures
indirect trauma through fall on outstretched hand
glenohumeral dislocation
anterior dislocation
leads to
anterior rim fracture
posterior dislocation
leads to
posterior rim fracture
seizure
electric shock
Associated injuries (in 80-95%)
medical
thoracic injury (80%)
hemothorax/pneumothorax (>30%)
pulmonary contusion (>40%)
head injury (35-50%)
orthopaedic
rib fractures (53%)
ipsilateral extremity injury (50%)
ipsilateral clavicle fractures (25%)
spine fracture (26-30%)
pelvic ring/acetabular fractures (15%)
scapula fracture is important predictor
upper extremity vascular injury (11%)
subclavian and axillary arteries at risk
higher risk with scapulothoracic dissociation
brachial plexus injury (5-13%)
75% of brachial plexus injuries resolve
complete brachial plexus injuries less likely to resolve","diffuse, severe shoulder pain
systemic symptoms
shortness of breath
chest wall pain"
https://www.orthobullets.com/pathology/8048/adamantinoma,"Pathophysiology
unknown
Associated conditions
osteofibrous dysplasia
historically, it was thought that osteofibrous dysplasia (OFD) was a precursor to this adamantinoma, however current studies have cast doubt on this theory","pain
of months to years duration"
https://www.orthobullets.com/hand/6029/sagittal-band-rupture,"Mechanism
traumatic
forceful resisted
flexion
or
extension
laceration
of extensor hood
direct blow to MCP joint
atraumatic
inflammatory (e.g. rheumatoid arthritis)
spontaneously during routine activities
Associated conditions
MCP joint collateral ligament injuries","pain
MCP soreness
swelling
focal MCP swelling or tenderness
snapping senstion with extension"
https://www.orthobullets.com/basic-science/322148/clinical-billing,,
https://www.orthobullets.com/spine/2053/adolescent-idiopathic-scoliosis,"Pathophysiology
unknown
potential causes
multifactorial
hormonal (
melatonin
)
brain stem
proprioception disorder
platelet
calmodulin
abnormal development of
neurocentral synchodrosis (NCS)
cartilaginous plate that forms between the centrum and posterior neural arches
closure occurs in characteristic order
cervical NCS
by 5-6 years old
lumbar NCS
by 11-12 years old
thoracic NCS
by 14-17 years old
most have a
positive family history
Curve Progression
risk factors for progression (at presentation)
curve magnitude
before skeletal maturity
> 25° before skeletal maturity will continue to progress
after skeletal maturity
> 50° thoracic curve will progress 1-2° / year
> 40° lumbar curve will progress 1-2° / year
remaining skeletal growth
younger age
< 12 years at presentation
Tanner stage (< 3 for females)
Risser Stage (0-1)
Risser 0 covers the first 2/3rd of the pubertal growth spurt
correlates with the greatest velocity of skeletal linear growth
open triradiate cartilage
peak growth velocity
is the best predictor of curve progression
in females it occurs just
before menarche and before Risser 1 (
girls usually reach skeletal maturity 1.5 yrs after menarche)
most closely correlates with the
Tanner-Whitehouse III RUS method
of skeletal maturity determination
if curve is >30° before peak height velocity there is a strong likelihood of the need for surgery
curve type
thoracic more likely to progress than lumber
double curves more likely to progress than single curves",
https://www.orthobullets.com/knee-and-sports/3112/tibial-shaft-stress-fractures,"Mechanism
linear microfractures in trabecular bone from repetitive loading
Pathophysiology
callus formation
woven bone
endochondral bone formation","onset of symptoms often insidious
symptoms initially worse with running, then may develop symptoms with daily activities"
https://www.orthobullets.com/pathology/2009/metastatic-disease-of-spine,"Pathophysiology
mechanism of bone destruction (osteolysis)
osteolytic bone lesions are
caused by tumor-induced activation of osteoclasts
occurs through the RANK, RANK ligand (RANKL), osteoprotegerin pathway
PTHrP positive breast cancer cells activate osteoblastic RANKL production
osteoblastic bone metastases are due to tumor-secreted endothelin 1
Associated conditions
metastatic hypercalcemia
occurs in 10-30% of patients
most common in lung and breast cancer
a medical emergency
symptoms include
confusion
muscle weakness
polyuria & polydipsia
nausea/vomiting
dehydration
treatment
hydration (volume expansion)
loop diuretics
bisphosphonates
anemia
common
thromboembolic disease
increased risk due to hypercoagulable state","History
unexplained rest pain or mechanical back/neck pain in cancer patients
constitutional symptoms (weight loss, fatigue, malaise)
risk factors of common cancers (smoking, hematuria, shortness of breath, breast mass, goiter)
current and prior chemotherapy treatment
can cause peripheral neuropathy
Symptoms
pain
axial night pain
may be mechanical pain due to bone destruction or tumorigenic pain which often occurs at night
metastatic hypercalcemia
Physical exam
neurologic deficits
caused by compression of the spinal cord with metastatic disease to the spine
important to differentiate between root level and cord level injury
gait abnormalities
hyperreflexia"
https://www.orthobullets.com/basic-science/9087/outcome-measure-tools,,
https://www.orthobullets.com/pediatrics/4071/kohlers-disease,"Pathophysiology
the blood supply of the
central one third of the navicular is a watershed zone
accounts for the susceptibility to avascular necrosis and stress fractures
the navicular is the last bone to ossify
increases its vulnerability to mechanical compression and injury
Associated conditions
infection
Kohler's disease is often misdiagnosed as infection","pain in dorsomedial midfoot
may have swelling, warmth, and redness
point tenderness over the navicular"
https://www.orthobullets.com/recon/5007/tha-stability-techniques,,
